Tag_Option,Account_Category,Account_Name,Account_Code,Total
8024030 - تمكين الجمعيات المتخصصة العاملة في القطاع غير الربحي,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8024040 - تقديم الخدمات اللوجستية للتدريب في برنامج رائد,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025010 - مشروع العربة,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025020 - مشروع وزارة الرياضة,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025030 - تقديم 3000 ساعة عمل تطوعية لموظفين شركة الكهرباء,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025040 - مصنع الابتكار - اشوكا,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025050 - حصر الاحتياج التدريبي في منظومة الصحة,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025060 - مجموعات عمل التطوع التكافلي,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025070 - سفر الإفطار في الحرم المكي,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025080 - سوق الدار,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025090 - هاكاثون الوعي المعرفي,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025100 - مشروع منظومة عمل إدارة دراسات الحالة,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025110 - مشروع خارطة الاستثمار الاجتماعي في قطاع الشباب,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8025120 - مشروع تقديم خدمات استشارية لأكاديمية الفوزان,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8026010 - تأسيس وحدة الاستثمار الاجتماعي مع جمعية متلازمة النجاح,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8026020 - التأهيل للتوظيف,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
8026030 - حاضنة أثر الطاقة الاجتماعية,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
Untagged,Operating Expense,Technical and electronic tools - 730116 - ادوات تقنية والكترونية وعدد,730116,0.0
Overall,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,86.96
8000010 - تسوية مراكز التكلفة تكامل,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8000011 - المصاريف العمومية والادارية تكامل,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,86.96
8000020 - مصاريف بيعية وتسويقية تكامل,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8000030 - تدريب وتطوير تكامل,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8000040 - مكتب ادارة المشاريع تكامل,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8000050 - الاتصال المؤسسي تكامل,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8000060 - منصة قياس الأثر,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8023010 - إنشاء مقار إدارة العمل التطوعي لخدمة ضيوف الرحمن,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8023020 - منهجية عمل تعزز البنية المؤسسية للمنظمات غير الربحية,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8023030 - رفع الوعي الفني لدى منظمات القطاع غير الربحي,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8024010 - مشروع تقديم خدمات تأسيس وتفعيل وحدات ومراكز العمل التطوعي,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8024020 - مشروع الخدمات اللوجستية للعاملين في القطاع غير الربحي,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8024030 - تمكين الجمعيات المتخصصة العاملة في القطاع غير الربحي,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8024040 - تقديم الخدمات اللوجستية للتدريب في برنامج رائد,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025010 - مشروع العربة,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025020 - مشروع وزارة الرياضة,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025030 - تقديم 3000 ساعة عمل تطوعية لموظفين شركة الكهرباء,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025040 - مصنع الابتكار - اشوكا,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025050 - حصر الاحتياج التدريبي في منظومة الصحة,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025060 - مجموعات عمل التطوع التكافلي,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025070 - سفر الإفطار في الحرم المكي,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025080 - سوق الدار,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025090 - هاكاثون الوعي المعرفي,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025100 - مشروع منظومة عمل إدارة دراسات الحالة,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025110 - مشروع خارطة الاستثمار الاجتماعي في قطاع الشباب,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8025120 - مشروع تقديم خدمات استشارية لأكاديمية الفوزان,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8026010 - تأسيس وحدة الاستثمار الاجتماعي مع جمعية متلازمة النجاح,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8026020 - التأهيل للتوظيف,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
8026030 - حاضنة أثر الطاقة الاجتماعية,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
Untagged,Operating Expense,Text translation fee - 621501 - اتعاب ترجمة نصية,621501,0.0
Overall,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,10955.0
8000010 - تسوية مراكز التكلفة تكامل,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,0.0
8000011 - المصاريف العمومية والادارية تكامل,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,0.0
8000020 - مصاريف بيعية وتسويقية تكامل,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,0.0
8000030 - تدريب وتطوير تكامل,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,10955.0
8000040 - مكتب ادارة المشاريع تكامل,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,0.0
8000050 - الاتصال المؤسسي تكامل,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,0.0
8000060 - منصة قياس الأثر,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,0.0
8023010 - إنشاء مقار إدارة العمل التطوعي لخدمة ضيوف الرحمن,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,0.0
8023020 - منهجية عمل تعزز البنية المؤسسية للمنظمات غير الربحية,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,0.0
8023030 - رفع الوعي الفني لدى منظمات القطاع غير الربحي,Operating Expense,Training fees - 630501 - رسوم تدريب,630501,0.0
